date	hours	sales	transactions	items
2016-01-16	15	9571.5299999999	168	2270
2016-01-16	16	9181.74999999992	184	2293
2016-01-16	17	6291.469999999934	133	1624
2016-01-16	18	5646.609999999953	129	1459
2016-01-16	19	3231.229999999983	87	832
2016-01-16	20	3496.9199999999805	77	869
2016-01-16	21	1866.89	43	445
2016-01-16	22	446.8700000000001	7	90
2016-01-17	7	34.809999999999995	1	4
2016-01-17	8	1192.1900000000007	30	313
2016-01-17	9	2448.3399999999933	52	587
2016-01-17	10	4128.659999999978	85	1047
2016-01-17	11	6746.77999999994	131	1700
2016-01-17	12	8680.609999999924	154	2078
2016-01-17	13	6560.969999999932	139	1666
2016-01-17	14	9047.079999999904	173	2296
2016-01-17	15	7858.9099999999125	150	1897
2016-01-17	16	8654.729999999905	164	2145
2016-01-17	17	6019.219999999953	145	1528
2016-01-17	18	4762.489999999966	103	1233
2016-01-17	19	2484.429999999993	68	597
2016-01-17	20	2115.370000000003	51	528
2016-01-17	21	2282.3799999999974	46	537
2016-01-17	22	261.85	2	56
2016-01-18	7	31.33	3	8
2016-01-18	8	981.7600000000004	32	245
2016-01-18	9	2362.1699999999946	65	626
2016-01-18	10	3294.459999999988	65	834
2016-01-18	11	4147.879999999965	98	1040
2016-01-18	12	5666.529999999948	142	1466
2016-01-18	13	5794.819999999948	122	1394
2016-01-18	14	6082.089999999925	164	1660
2016-01-18	15	4862.369999999972	133	1267
2016-01-18	16	6266.129999999931	140	1630
2016-01-18	17	5592.589999999943	135	1408
2016-01-18	18	4585.069999999964	129	1236
2016-01-18	19	5078.859999999957	124	1253
2016-01-18	20	2857.9599999999855	84	785
2016-01-18	21	3096.0699999999806	68	761
2016-01-18	22	223.47000000000003	4	51
2016-01-19	7	83.82000000000002	10	26
2016-01-19	8	1083.6800000000012	46	250
2016-01-19	9	1797.5600000000031	52	427
2016-01-19	10	3343.4299999999857	90	888
2016-01-19	11	4944.669999999966	116	1143
2016-01-19	12	4840.38999999996	135	1244
2016-01-19	13	3914.529999999972	112	1037
2016-01-19	14	4598.759999999959	119	1205
2016-01-19	15	6040.439999999947	146	1455
2016-01-19	16	5384.609999999949	117	1337
2016-01-19	17	4361.359999999976	136	1184
2016-01-19	18	4629.299999999958	124	1212
2016-01-19	19	4474.5599999999695	124	1203
2016-01-19	20	3036.519999999987	89	743
2016-01-19	21	2638.4899999999875	80	665
2016-01-19	22	79.82000000000002	4	30
2016-01-20	7	44.03	6	13
2016-01-20	8	924.8600000000008	41	227
2016-01-20	9	845.3600000000007	48	214
2016-01-20	10	2222.859999999996	76	627
2016-01-20	11	4227.729999999965	94	1036
2016-01-20	12	4568.119999999965	133	1180
2016-01-20	13	3808.989999999976	110	970
2016-01-20	14	5436.759999999942	123	1286
2016-01-20	15	5094.069999999958	133	1261
2016-01-20	16	4221.36999999997	110	1085
2016-01-20	17	5233.8499999999485	140	1411
2016-01-20	18	4783.329999999961	140	1283
2016-01-20	19	5083.429999999951	129	1280
2016-01-20	20	3816.519999999966	114	1039
2016-01-20	21	3271.879999999984	84	753
2016-01-20	22	0.69	1	1
2016-01-21	7	55.66000000000001	8	19
2016-01-21	8	902.7100000000011	50	234
2016-01-21	9	1709.6600000000021	74	438
2016-01-21	10	3076.629999999989	94	738
2016-01-21	11	4573.129999999965	135	1139
2016-01-21	12	4613.7799999999625	134	1091
2016-01-21	13	5974.319999999935	134	1438
2016-01-21	14	6268.599999999937	145	1484
2016-01-21	15	3901.469999999971	113	1029
2016-01-21	16	4631.389999999954	108	1209
2016-01-21	17	4816.229999999952	134	1271
2016-01-21	18	5297.419999999948	133	1407
2016-01-21	19	3738.039999999981	118	1060
2016-01-21	20	3607.94999999998	87	883
2016-01-21	21	2155.089999999999	72	585
2016-01-21	22	13.110000000000001	1	5
2016-01-22	7	46.64	5	17
2016-01-22	8	1797.2300000000032	64	481
2016-01-22	9	2880.369999999983	76	662
2016-01-22	10	4490.159999999957	93	1107
2016-01-22	11	5720.529999999942	139	1469
2016-01-22	12	5627.659999999953	126	1271
2016-01-22	13	5190.689999999965	160	1381
2016-01-22	14	6396.409999999927	163	1633
2016-01-22	15	6984.449999999921	145	1682
2016-01-22	16	5603.639999999954	159	1476
2016-01-22	17	5489.889999999953	145	1408
2016-01-22	18	6102.679999999935	159	1474
2016-01-22	19	4197.00999999996	113	1082
2016-01-22	20	1950.1400000000037	73	522
2016-01-22	21	3804.959999999965	81	859
2016-01-22	22	228.77999999999992	6	64
2016-01-23	7	27.930000000000003	2	6
2016-01-23	8	2251.099999999998	63	561
2016-01-23	9	3290.249999999984	72	744
2016-01-23	10	6361.719999999938	133	1530
2016-01-23	11	6584.35999999994	146	1692
2016-01-23	12	8561.979999999912	167	2026
2016-01-23	13	9295.00999999991	195	2275
2016-01-23	14	7414.429999999911	168	1799
2016-01-23	15	8587.079999999938	168	2181
2016-01-23	16	9293.759999999907	183	2455
2016-01-23	17	7847.37999999992	177	1880
2016-01-23	18	5239.689999999953	110	1356
2016-01-23	19	3342.5999999999844	91	806
2016-01-23	20	2724.489999999986	84	684
2016-01-23	21	2592.0799999999927	59	610
2016-01-23	22	272.15	6	70
2016-01-24	7	15.99	2	4
2016-01-24	8	2012.6500000000021	45	479
2016-01-24	9	3213.189999999987	73	873
2016-01-24	10	5774.189999999946	126	1456
2016-01-24	11	8231.329999999896	173	2084
2016-01-24	12	10637.059999999889	182	2672
2016-01-24	13	9216.159999999947	187	2321
2016-01-24	14	9558.649999999936	198	2398
2016-01-24	15	8617.939999999906	196	2274
2016-01-24	16	7921.559999999917	161	2064
2016-01-24	17	9081.809999999921	184	2189
2016-01-24	18	8054.799999999907	186	2088
2016-01-24	19	4499.479999999957	99	1112
2016-01-24	20	3883.469999999972	87	970
2016-01-24	21	2075.6200000000017	60	556
2016-01-24	22	147.80000000000004	2	40
2016-01-25	7	31.01	6	11
2016-01-25	8	932.7700000000003	49	240
2016-01-25	9	2230.0499999999997	60	590
2016-01-25	10	3995.9899999999793	84	1002
2016-01-25	11	3250.6399999999876	92	843
2016-01-25	12	4636.1799999999685	150	1166
2016-01-25	13	4263.419999999974	129	1136
2016-01-25	14	5217.389999999958	143	1299
2016-01-25	15	5145.059999999949	147	1250
2016-01-25	16	5416.40999999996	151	1431
2016-01-25	17	5772.659999999936	157	1506
2016-01-25	18	4550.099999999962	125	1183
2016-01-25	19	4233.389999999964	113	1118
2016-01-25	20	3377.7999999999765	83	888
2016-01-25	21	2410.279999999997	66	678
2016-01-25	22	41.42999999999999	2	11
2016-01-26	7	54.459999999999994	6	18
2016-01-26	8	1020.4900000000005	50	278
2016-01-26	9	1659.170000000002	51	415
2016-01-26	10	3422.8599999999797	83	881
2016-01-26	11	4106.249999999974	108	1076
2016-01-26	12	4437.2299999999805	137	1018
2016-01-26	13	4376.419999999964	126	1141
2016-01-26	14	4894.619999999958	129	1141
2016-01-26	15	5245.709999999954	112	1216
2016-01-26	16	5417.739999999946	145	1383
2016-01-26	17	4787.15999999996	137	1270
2016-01-26	18	4632.299999999953	140	1303
2016-01-26	19	4539.7599999999575	121	1225
2016-01-26	20	2884.829999999986	79	688
2016-01-26	21	2385.2799999999934	78	628
2016-01-26	22	39.56	3	19
2016-01-27	7	102.47000000000001	10	28
2016-01-27	8	1017.1500000000012	62	291
2016-01-27	9	1683.1700000000008	61	429
2016-01-27	10	3402.649999999982	83	754
2016-01-27	11	2984.36999999999	98	759
2016-01-27	12	4537.439999999972	143	1079
2016-01-27	13	4778.129999999949	150	1178
2016-01-27	14	3878.8599999999756	115	971
2016-01-27	15	4693.149999999964	145	1185
2016-01-27	16	5220.49999999996	143	1394
2016-01-27	17	4357.899999999965	141	1202
2016-01-27	18	6526.469999999943	176	1704
2016-01-27	19	5579.729999999943	132	1421
2016-01-27	20	2737.8199999999892	95	739
2016-01-27	21	3104.2199999999816	91	863
2016-01-28	7	103.40000000000003	9	31
2016-01-28	8	1206.5700000000013	66	322
2016-01-28	9	1648.8900000000015	65	414
2016-01-28	10	3098.9599999999864	70	757
2016-01-28	11	5504.359999999955	126	1301
2016-01-28	12	5550.129999999948	182	1432
2016-01-28	13	4255.78999999997	135	991
2016-01-28	14	4531.569999999953	143	1114
2016-01-28	15	6193.869999999934	151	1373
2016-01-28	16	4854.899999999948	141	1274
2016-01-28	17	5012.959999999954	153	1354
2016-01-28	18	4407.069999999961	137	1109
2016-01-28	19	4199.309999999968	137	1066
2016-01-28	20	3018.3899999999812	89	752
2016-01-28	21	2937.0199999999813	85	781
2016-01-28	22	6.25	2	3
2016-01-29	7	85.02000000000001	10	28
2016-01-29	8	1467.3000000000022	69	385
2016-01-29	9	2740.07999999999	77	590
2016-01-29	10	2942.619999999984	76	757
2016-01-29	11	3804.569999999976	120	978
2016-01-29	12	5254.669999999959	139	1299
2016-01-29	13	5350.179999999942	132	1260
2016-01-29	14	5703.17999999994	153	1482
2016-01-29	15	5922.349999999945	153	1442
2016-01-29	16	4559.429999999962	127	1210
2016-01-29	17	4910.529999999949	143	1249
2016-01-29	18	4747.199999999963	151	1248
2016-01-29	19	4541.589999999963	109	1079
2016-01-29	20	3557.779999999982	85	805
2016-01-29	21	1964.960000000003	65	475
2016-01-29	22	112.14999999999999	6	22
2016-01-30	7	21.16	2	4
2016-01-30	8	1615.6500000000021	46	392
2016-01-30	9	4850.2599999999575	104	1164
2016-01-30	10	6564.109999999926	143	1628
2016-01-30	11	6419.829999999925	131	1567
2016-01-30	12	8480.889999999914	168	2102
2016-01-30	13	9770.529999999893	179	2293
2016-01-30	14	9430.21999999994	209	2238
2016-01-30	15	8058.749999999913	173	1949
2016-01-30	16	9239.229999999918	194	2222
2016-01-30	17	7405.139999999901	171	1901
2016-01-30	18	6972.769999999913	159	1661
2016-01-30	19	3803.0499999999793	107	950
2016-01-30	20	3913.7599999999693	78	918
2016-01-30	21	1796.2700000000011	61	476
2016-01-30	22	87.96000000000001	2	12
2016-01-31	7	17.91	2	6
2016-01-31	8	2052.3400000000024	39	457
2016-01-31	9	4789.959999999958	93	1194
2016-01-31	10	5444.309999999967	104	1363
2016-01-31	11	8366.8899999999	149	2082
2016-01-31	12	8407.349999999911	190	2109
2016-01-31	13	8801.319999999901	188	2090
2016-01-31	14	7629.249999999908	154	1978
2016-01-31	15	7829.639999999905	183	2011
2016-01-31	16	10249.819999999898	217	2506
2016-01-31	17	9907.82999999991	212	2591
2016-01-31	18	6991.649999999929	165	1777
2016-01-31	19	4249.939999999965	102	1087
2016-01-31	20	2699.259999999987	84	734
2016-01-31	21	1843.7900000000031	52	454
2016-02-01	7	87.51	8	19
2016-02-01	8	1876.8800000000026	57	499
2016-02-01	9	2969.2299999999896	93	734
2016-02-01	10	2964.2199999999825	84	761
2016-02-01	11	4350.919999999966	105	1027
2016-02-01	12	4631.229999999963	136	1114
2016-02-01	13	4788.849999999962	120	1196
2016-02-01	14	5198.5699999999615	147	1272
2016-02-01	15	6593.999999999921	160	1670
2016-02-01	16	6256.6099999999315	193	1738
2016-02-01	17	5861.939999999936	161	1494
2016-02-01	18	6302.919999999929	196	1687
2016-02-01	19	6654.039999999928	152	1658
2016-02-01	20	4342.139999999958	110	1165
2016-02-01	21	2808.299999999988	75	723
2016-02-01	22	314.18000000000006	7	65
2016-02-02	7	33.92	3	13
2016-02-02	8	1721.1700000000017	63	427
2016-02-02	9	2430.4499999999975	94	676
2016-02-02	10	5342.769999999943	112	1279
2016-02-02	11	5962.359999999934	142	1460
2016-02-02	12	7680.639999999892	157	1886
2016-02-02	13	5306.66999999996	106	1260
2016-02-02	14	4577.769999999959	97	1141
2016-02-02	15	4183.159999999977	103	1015
2016-02-02	16	3788.4899999999775	91	900
2016-02-02	17	3620.1999999999803	130	1010
2016-02-02	18	2773.6199999999867	95	774
2016-02-02	19	1874.1400000000035	68	552
2016-02-02	20	1817.4900000000036	41	406
2016-02-02	21	690.5600000000004	23	191
2016-02-03	7	68.71999999999998	6	19
2016-02-03	8	542.2600000000006	39	150
2016-02-03	9	1330.0700000000022	50	299
2016-02-03	10	2657.679999999991	70	629
2016-02-03	11	2551.719999999995	83	534
2016-02-03	12	3133.3699999999762	104	793
2016-02-03	13	4375.79999999996	124	1043
2016-02-03	14	4803.319999999953	112	1150
2016-02-03	15	5776.669999999948	129	1293
2016-02-03	16	6586.349999999934	147	1547
2016-02-03	17	5946.199999999949	145	1437
2016-02-03	18	6500.719999999931	161	1681
2016-02-03	19	4300.809999999965	105	1033
2016-02-03	20	3730.9399999999723	97	801
2016-02-03	21	3239.609999999982	83	768
2016-02-03	22	91.78	2	27
2016-02-04	7	44.28	7	13
2016-02-04	8	732.1300000000007	45	198
2016-02-04	9	2712.2199999999907	86	672
2016-02-04	10	3203.0399999999804	69	711
2016-02-04	11	3540.9699999999784	92	846
2016-02-04	12	3813.149999999973	128	982
2016-02-04	13	4226.66999999997	120	1000
2016-02-04	14	4148.4099999999635	122	1106
2016-02-04	15	4907.169999999944	145	1280
2016-02-04	16	5377.219999999957	142	1295
2016-02-04	17	4117.379999999962	141	1067
2016-02-04	18	4674.699999999954	149	1259
2016-02-04	19	3544.3199999999724	100	933
2016-02-04	20	3531.6199999999812	107	948
2016-02-04	21	2850.319999999986	86	734
2016-02-04	22	13.260000000000002	1	9
2016-02-05	7	59.529999999999994	6	15
2016-02-05	8	1634.170000000004	67	451
2016-02-05	9	2627.6499999999955	85	675
2016-02-05	10	3875.939999999975	90	934
2016-02-05	11	4368.889999999966	97	1016
2016-02-05	12	5552.749999999931	136	1367
2016-02-05	13	6544.419999999933	154	1616
2016-02-05	14	6825.88999999992	143	1559
2016-02-05	15	6088.65999999994	147	1531
2016-02-05	16	6884.679999999935	163	1619
2016-02-05	17	4996.14999999994	137	1323
2016-02-05	18	5139.819999999945	120	1292
2016-02-05	19	4477.629999999961	112	1096
2016-02-05	20	3108.7599999999784	82	745
2016-02-05	21	3160.8599999999815	79	778
2016-02-05	22	866.8900000000003	10	164
2016-02-06	7	28.52	3	9
2016-02-06	8	1677.5700000000024	53	370
2016-02-06	9	5112.569999999956	104	1297
2016-02-06	10	7052.679999999903	143	1765
2016-02-06	11	7110.959999999895	176	1835
2016-02-06	12	7938.889999999889	150	2009
2016-02-06	13	7477.88999999991	158	1854
2016-02-06	14	7040.929999999909	166	1708
2016-02-06	15	9404.409999999896	188	2312
2016-02-06	16	7791.2399999999	175	2100
2016-02-06	17	8301.24999999988	170	2163
2016-02-06	18	7015.429999999903	139	1765
2016-02-06	19	4535.58999999996	119	1092
2016-02-06	20	2957.0899999999783	68	811
2016-02-06	21	2117.760000000006	50	522
2016-02-06	22	563.8200000000003	10	95
2016-02-07	7	42.53	3	10
2016-02-07	8	3175.8299999999854	60	765
2016-02-07	9	4080.1699999999714	90	1128
2016-02-07	10	6350.839999999925	137	1693
2016-02-07	11	8876.639999999894	154	2157
2016-02-07	12	10636.749999999913	216	2717
2016-02-07	13	10257.279999999932	186	2543
2016-02-07	14	9093.2899999999	217	2334
2016-02-07	15	9239.439999999893	197	2354
2016-02-07	16	8902.55999999989	193	2249
2016-02-07	17	6895.089999999907	185	1877
2016-02-07	18	5485.029999999937	108	1400
2016-02-07	19	2555.1999999999916	56	733
2016-02-07	20	2030.6200000000042	48	562
2016-02-07	21	640.8400000000004	26	201
2016-02-07	22	25.840000000000003	1	6
2016-02-08	7	51.12000000000002	9	19
2016-02-08	8	1043.7800000000018	51	283
2016-02-08	9	2572.8999999999924	62	533
2016-02-08	10	3162.379999999982	65	787
2016-02-08	11	4278.24999999996	111	1103
2016-02-08	12	4743.899999999953	129	1242
2016-02-08	13	4217.899999999971	118	1112
2016-02-08	14	5227.849999999953	133	1326
2016-02-08	15	5259.969999999952	118	1281
2016-02-08	16	6820.2899999999145	156	1749
2016-02-08	17	5256.739999999949	142	1379
2016-02-08	18	4625.469999999953	126	1261
2016-02-08	19	3791.0199999999663	99	1006
2016-02-08	20	3630.9099999999717	88	982
2016-02-08	21	2325.7200000000007	65	651
2016-02-08	22	153.41000000000003	3	41
2016-02-09	6	6.49	1	1
2016-02-09	7	73.60000000000001	8	24
2016-02-09	8	1380.8700000000024	55	298
2016-02-09	9	1512.4200000000042	63	421
2016-02-09	10	2694.229999999986	86	688
2016-02-09	11	4563.449999999963	120	1180
2016-02-09	12	4419.449999999957	125	1139
2016-02-09	13	4288.219999999964	122	1141
2016-02-09	14	5724.599999999937	116	1388
2016-02-09	15	5242.069999999946	123	1322
2016-02-09	16	4641.369999999956	117	1219
2016-02-09	17	4720.939999999956	129	1200
2016-02-09	18	5254.73999999995	141	1394
2016-02-09	19	3864.8499999999717	109	1030
2016-02-09	20	2924.9099999999776	100	773
2016-02-09	21	2705.659999999989	73	717
2016-02-09	22	177.67999999999998	5	58
2016-02-10	7	44.68000000000001	6	12
2016-02-10	8	1857.9800000000018	66	398
2016-02-10	9	2190.2700000000004	67	492
2016-02-10	10	2658.8299999999876	76	654
2016-02-10	11	3818.439999999973	103	944
2016-02-10	12	4931.26999999994	154	1276
2016-02-10	13	3772.5299999999684	116	925
2016-02-10	14	5432.47999999994	124	1242
2016-02-10	15	5644.809999999945	148	1389
2016-02-10	16	4309.709999999959	130	1142
2016-02-10	17	6437.53999999993	138	1617
2016-02-10	18	4980.789999999953	122	1233
2016-02-10	19	4517.709999999959	131	1232
2016-02-10	20	3377.199999999969	104	830
2016-02-10	21	3212.609999999981	77	767
2016-02-10	22	103.55000000000001	3	26
2016-02-11	7	97.69	10	30
2016-02-11	8	1032.2800000000009	59	286
2016-02-11	9	873.5200000000007	46	272
2016-02-11	10	3479.6099999999797	85	834
2016-02-11	11	4261.089999999961	119	1015
2016-02-11	12	4282.079999999957	139	1080
2016-02-11	13	5509.029999999946	147	1315
2016-02-11	14	4350.049999999962	114	1072
2016-02-11	15	4742.539999999966	107	1135
2016-02-11	16	4046.7999999999697	120	1091
2016-02-11	17	3764.3999999999714	125	960
2016-02-11	18	4680.389999999961	140	1111
2016-02-11	19	4031.349999999969	116	954
2016-02-11	20	4142.359999999956	86	1016
2016-02-11	21	3993.6699999999732	100	944
2016-02-12	7	85.25	9	23
2016-02-12	8	1598.1600000000026	63	367
2016-02-12	9	2350.6199999999976	85	643
2016-02-12	10	3288.4399999999805	100	815
2016-02-12	11	4616.149999999969	115	1183
2016-02-12	12	6234.019999999929	165	1401
2016-02-12	13	5887.499999999942	146	1442
2016-02-12	14	6213.549999999925	159	1628
2016-02-12	15	5550.439999999951	128	1329
2016-02-12	16	6489.05999999993	141	1439
2016-02-12	17	5566.659999999948	141	1362
2016-02-12	18	6091.769999999938	151	1444
2016-02-12	19	4408.549999999956	116	1041
2016-02-12	20	4128.459999999964	100	990
2016-02-12	21	2514.2099999999923	76	648
2016-02-12	22	317.96000000000015	8	67
2016-02-13	7	15.540000000000001	1	6
2016-02-13	8	2377.039999999997	61	562
2016-02-13	9	5492.109999999951	97	1312
2016-02-13	10	4881.7299999999605	124	1230
2016-02-13	11	7636.569999999908	160	1829
2016-02-13	12	9248.109999999937	186	2194
2016-02-13	13	7099.169999999901	175	1788
2016-02-13	14	7835.709999999901	159	1948
2016-02-13	15	7562.839999999903	168	1794
2016-02-13	16	8084.789999999887	174	1974
2016-02-13	17	6295.029999999937	154	1562
2016-02-13	18	6598.539999999919	147	1574
2016-02-13	19	3693.5899999999647	86	944
2016-02-13	20	2371.5699999999956	65	607
2016-02-13	21	1197.5900000000006	45	340
2016-02-13	22	36.67	1	9
2016-02-14	7	10.58	1	4
2016-02-14	8	2375.4899999999934	46	609
2016-02-14	9	4677.27999999996	96	1211
2016-02-14	10	5770.6599999999435	131	1513
2016-02-14	11	6884.309999999931	154	1752
2016-02-14	12	9200.919999999905	172	2234
2016-02-14	13	7915.93999999991	173	1905
2016-02-14	14	8032.859999999901	189	2040
2016-02-14	15	7716.199999999915	159	1933
2016-02-14	16	8123.4899999999225	160	2023
2016-02-14	17	6696.449999999922	166	1617
2016-02-14	18	6633.489999999929	151	1705
2016-02-14	19	4580.859999999953	98	1097
2016-02-14	20	3118.1899999999832	88	820
2016-02-14	21	1606.750000000004	45	453
2016-02-14	22	148.82999999999993	4	42
2016-02-15	7	22.6	3	6
2016-02-15	8	1090.1700000000008	41	250
2016-02-15	9	2429.1499999999915	63	577
2016-02-15	10	2341.2399999999993	82	628
2016-02-15	11	4428.679999999962	107	1088
2016-02-15	12	6003.579999999942	133	1468
2016-02-15	13	5025.959999999956	142	1274
2016-02-15	14	5783.809999999945	150	1411
2016-02-15	15	5842.479999999937	147	1454
2016-02-15	16	5728.97999999994	152	1533
2016-02-15	17	5929.849999999928	139	1554
2016-02-15	18	4720.749999999947	141	1354
2016-02-15	19	5288.419999999943	136	1367
2016-02-15	20	3250.5899999999774	100	851
2016-02-15	21	2676.6099999999883	69	645
2016-02-15	22	130.91	2	19
2016-02-16	7	49.66000000000002	7	19
2016-02-16	8	1287.210000000002	54	327
2016-02-16	9	1614.1400000000028	52	413
2016-02-16	10	2989.93999999999	88	668
2016-02-16	11	4320.44999999997	105	951
2016-02-16	12	5581.719999999948	145	1348
2016-02-16	13	4337.719999999967	124	1132
2016-02-16	14	5607.199999999964	126	1376
2016-02-16	15	4978.499999999949	146	1278
2016-02-16	16	5478.0999999999485	159	1419
2016-02-16	17	5096.559999999952	149	1433
2016-02-16	18	5202.479999999943	172	1385
2016-02-16	19	2891.569999999983	111	765
2016-02-16	20	3549.5999999999754	106	997
2016-02-16	21	3504.6799999999766	98	913
2016-02-16	22	128.07	4	10
2016-02-17	7	89.2	9	25
2016-02-17	8	216.32999999999998	26	70
2016-02-17	9	239.61000000000004	17	66
2016-02-17	10	150.25	12	34
2016-02-17	11	462.63000000000017	32	135
2016-02-17	12	510.49000000000024	38	155
2016-02-17	13	328.17000000000013	29	104
2016-02-17	14	210.26999999999998	20	67
2016-02-17	15	543.8100000000009	35	158
2016-02-17	16	226.44000000000005	22	71
2016-02-17	17	335.14000000000004	30	104
2016-02-17	18	365.34999999999997	30	108
2016-02-17	19	311.4600000000001	23	100
2016-02-17	20	176.10999999999999	14	45
2016-02-17	21	187.78000000000006	14	62
2016-02-17	22	6.08	1	2
2016-02-18	7	88.28000000000002	11	33
2016-02-18	8	1629.7700000000025	87	387
2016-02-18	9	2226.970000000002	95	601
2016-02-18	10	3281.5099999999875	98	829
2016-02-18	11	4261.879999999968	124	1028
2016-02-18	12	5113.509999999944	159	1193
2016-02-18	13	5977.049999999948	173	1484
2016-02-18	14	4601.739999999962	133	1150
2016-02-18	15	5292.139999999945	153	1279
2016-02-18	16	5000.469999999958	143	1211
2016-02-18	17	4698.329999999963	148	1246
2016-02-18	18	5406.069999999952	151	1339
2016-02-18	19	4034.0499999999633	147	1037
2016-02-18	20	2946.9099999999835	87	756
2016-02-18	21	3470.6699999999787	104	830
2016-02-18	22	145.33	4	19
2016-02-19	7	162.66999999999993	17	56
2016-02-19	8	1521.250000000002	66	384
2016-02-19	9	2737.139999999984	81	685
2016-02-19	10	2837.7499999999864	74	648
2016-02-19	11	4415.899999999973	123	1010
2016-02-19	12	6827.759999999916	174	1637
2016-02-19	13	4888.949999999955	149	1173
2016-02-19	14	5133.49999999996	158	1289
2016-02-19	15	7089.769999999927	154	1641
2016-02-19	16	5640.799999999945	139	1293
2016-02-19	17	4390.259999999965	132	1119
2016-02-19	18	5402.239999999953	157	1321
2016-02-19	19	4214.829999999965	109	1072
2016-02-19	20	3863.3999999999787	110	911
2016-02-19	21	2739.2299999999873	75	681
2016-02-19	22	341.03	6	71
2016-02-20	7	43.56	5	15
2016-02-20	8	2932.509999999988	81	697
2016-02-20	9	4053.849999999972	103	971
2016-02-20	10	6390.179999999936	131	1398
2016-02-20	11	8378.29999999991	177	2039
2016-02-20	12	7906.779999999901	180	1901
2016-02-20	13	7609.799999999902	190	1910
2016-02-20	14	9375.76999999993	175	2161
2016-02-20	15	8858.109999999893	181	2065
2016-02-20	16	7733.329999999909	174	1943
2016-02-20	17	7379.119999999892	189	1997
2016-02-20	18	5987.9299999999375	140	1468
2016-02-20	19	2795.1499999999874	93	756
2016-02-20	20	2019.8000000000022	65	541
2016-02-20	21	1922.8300000000027	52	478
2016-02-20	22	147.05	4	36
2016-02-21	7	20.24	3	7
2016-02-21	8	2193.7699999999995	57	577
2016-02-21	9	3901.089999999978	96	981
2016-02-21	10	6369.439999999924	135	1623
2016-02-21	11	5986.1599999999235	137	1522
2016-02-21	12	7479.13999999992	176	1934
2016-02-21	13	5303.219999999936	148	1411
2016-02-21	14	7036.329999999932	163	1733
2016-02-21	15	7592.229999999891	193	1980
2016-02-21	16	7704.489999999912	189	1999
2016-02-21	17	9089.979999999918	190	2337
2016-02-21	18	6383.32999999992	144	1505
2016-02-21	19	5436.169999999945	130	1426
2016-02-21	20	3064.919999999982	85	753
2016-02-21	21	2057.4200000000005	51	568
2016-02-21	22	93.51	3	23
2016-02-22	7	17.430000000000003	3	8
2016-02-22	8	1093.0800000000017	59	311
2016-02-22	9	2246.179999999998	66	529
2016-02-22	10	2977.8399999999824	72	715
2016-02-22	11	4251.549999999968	121	1022
2016-02-22	12	4470.30999999996	171	1134
2016-02-22	13	3435.929999999979	121	884
2016-02-22	14	5598.989999999946	158	1412
2016-02-22	15	4888.139999999952	140	1298
2016-02-22	16	4816.92999999994	147	1373
2016-02-22	17	6045.629999999939	188	1521
2016-02-22	18	4592.9399999999705	156	1117
2016-02-22	19	4466.289999999961	120	1107
2016-02-22	20	4349.629999999963	110	1068
2016-02-22	21	2195.610000000003	81	620
2016-02-22	22	7.08	1	2
2016-02-23	6	0.0	1	0
2016-02-23	7	92.11000000000001	11	27
2016-02-23	8	547.8300000000003	42	151
2016-02-23	9	1547.5000000000036	63	381
2016-02-23	10	1618.8800000000017	62	434
2016-02-23	11	3812.3899999999717	129	933
2016-02-23	12	5769.099999999934	161	1426
2016-02-23	13	4520.009999999959	148	1164
2016-02-23	14	4351.019999999961	126	1099
2016-02-23	15	5327.859999999943	147	1325
2016-02-23	16	4952.429999999947	138	1299
2016-02-23	17	3965.9699999999802	130	1000
2016-02-23	18	3880.0799999999695	141	1016
2016-02-23	19	3785.5699999999747	117	982
2016-02-23	20	3733.1499999999737	112	934
2016-02-23	21	2486.9599999999946	85	676
2016-02-23	22	201.97	4	38
2016-02-24	7	91.03	7	24
2016-02-24	8	1150.0800000000002	54	261
2016-02-24	9	1647.020000000003	63	452
2016-02-24	10	2155.290000000001	72	570
2016-02-24	11	4087.049999999974	114	962
2016-02-24	12	4716.86999999996	127	1100
2016-02-24	13	4347.309999999964	124	1084
2016-02-24	14	3996.439999999967	119	1030
2016-02-24	15	3957.3499999999726	109	987
2016-02-24	16	4534.2399999999525	126	1142
2016-02-24	17	4556.519999999954	152	1203
2016-02-24	18	4223.8299999999645	145	1086
2016-02-24	19	4335.489999999966	109	1098
2016-02-24	20	3319.88999999998	97	813
2016-02-24	21	1916.7300000000018	65	579
2016-02-24	22	271.41	4	68
2016-02-25	7	96.53	10	32
2016-02-25	8	720.5800000000006	57	201
2016-02-25	9	1866.1900000000023	83	460
2016-02-25	10	2482.8099999999954	89	590
2016-02-25	11	4725.97999999996	125	1148
2016-02-25	12	3848.4599999999705	139	948
2016-02-25	13	4974.589999999961	152	1225
2016-02-25	14	4415.829999999972	128	1046
2016-02-25	15	5261.419999999935	140	1256
2016-02-25	16	3638.2699999999804	115	910
2016-02-25	17	3601.129999999976	135	947
2016-02-25	18	3453.1599999999767	112	904
2016-02-25	19	3780.2299999999714	107	988
2016-02-25	20	3185.9899999999825	78	760
2016-02-25	21	2630.6099999999938	75	634
2016-02-25	22	167.70999999999998	4	27
2016-02-26	7	135.03	10	40
2016-02-26	8	1047.4300000000005	55	298
2016-02-26	9	3116.249999999984	97	824
2016-02-26	10	2851.659999999989	87	664
